ID,DGP,EV
v7_2019_3_22_11.42_8909_8909_8909,0.381073,636.079808
v7_2019_3_22_9.25_8906_8906_8906,1.000000,14102.162595
v6_2019_3_26_10.67_8906_8906_8906,0.446792,2761.979106
v7_2019_3_22_9.33_8906_8906_8906,1.000000,13275.345719
v7_2019_3_22_11.92_8909_8909_8909,0.181897,397.775325
v6_2019_3_26_10.83_8909_8909_8909,0.239610,262.643193
v7_2019_3_22_9.5_8909_8909_8909,0.449944,667.031720
v6_2019_3_26_11.08_8906_8906_8906,0.489182,3533.681618
v7_2019_3_22_11.75_8909_8909_8909,0.185144,446.061191
v7_2019_3_22_11.08_8906_8906_8906,0.881415,8354.295243
v6_2019_3_26_10.08_8905_8905_8905,1.000000,33665.476259
v7_2019_3_22_9.67_8906_8906_8906,0.931967,8464.277120
v7_2019_3_22_10.83_8909_8909_8909,0.398125,595.554719
v6_2019_3_26_10.5_8906_8906_8906,0.361626,1486.819756
v7_2019_3_22_11.0_8909_8909_8909,0.411546,696.200596
v7_2019_3_22_9.17_8909_8909_8909,0.475639,610.104166
v6_2019_3_26_11.42_8909_8909_8909,0.166330,285.741342
v7_2019_3_22_11.25_8905_8905_8905,1.000000,31467.519191
v7_2019_3_22_10.08_8905_8905_8905,1.000000,29049.172660
v6_2019_3_26_10.58_8909_8909_8909,0.116986,161.387640
v7_2019_3_22_10.75_8909_8909_8909,0.420533,800.587620
v7_2019_3_22_11.58_8909_8909_8909,0.182972,414.983418
v6_2019_3_26_9.17_8905_8905_8905,1.000000,40017.939939
v7_2019_3_22_9.67_8905_8905_8905,1.000000,28655.267274
v7_2019_3_22_10.42_8909_8909_8909,0.443174,738.886432
v6_2019_3_26_10.25_8905_8905_8905,1.000000,13521.707739
v7_2019_3_28_9.08_8906_8906_8906,1.000000,9412.486924
v7_2019_3_22_9.33_8905_8905_8905,1.000000,44956.519585
v7_2019_3_22_11.08_8905_8905_8905,1.000000,28155.656021
v7_2019_3_28_9.42_8909_8909_8909,0.464302,672.657004
v6_2019_3_26_11.0_8906_8906_8906,0.498826,3530.415079
v7_2019_3_22_10.08_8906_8906_8906,0.938555,8653.745894
v7_2019_3_28_10.25_8909_8909_8909,0.440706,728.188362
v6_2019_3_26_9.67_8909_8909_8909,0.337950,378.058221
v7_2019_3_22_11.83_8909_8909_8909,0.181797,397.965629
v7_2019_3_26_11.08_8906_8906_8906,0.503011,3525.883816
v6_2019_3_26_11.25_8906_8906_8906,0.482917,3492.779053
v7_2019_3_22_10.5_8909_8909_8909,0.442094,740.887206
v6_2019_3_26_10.75_8909_8909_8909,0.221168,229.906425
v7_2019_3_26_10.83_8909_8909_8909,0.230945,244.937254
v7_2019_3_22_9.92_8906_8906_8906,1.000000,11591.518904
v6_2019_3_26_9.92_8905_8905_8905,1.000000,28616.968550
v7_2019_3_26_10.08_8905_8905_8905,1.000000,33457.962629
v7_2019_3_22_11.25_8909_8909_8909,0.401165,676.695604
v6_2019_3_26_11.42_8905_8905_8905,0.718954,9497.863298
v7_2019_3_26_11.42_8909_8909_8909,0.151942,247.435321
v7_2019_3_22_11.75_8905_8905_8905,1.000000,14536.463726
v6_2019_3_26_9.17_8909_8909_8909,0.488649,772.692064
v7_2019_3_26_10.58_8909_8909_8909,0.104746,152.482008
v7_2019_3_22_11.0_8905_8905_8905,1.000000,31246.715715
v6_2019_3_26_10.58_8905_8905_8905,0.679321,6811.540845
v7_2019_3_26_9.5_8905_8905_8905,1.000000,22916.839873
v7_2019_3_22_10.75_8906_8906_8906,1.000000,10006.894308
v7_2019_3_26_9.17_8905_8905_8905,1.000000,39002.996404
v6_2019_3_26_10.42_8906_8906_8906,0.372773,1659.450106
v7_2019_3_22_10.83_8906_8906_8906,0.880141,8222.837437
v7_2019_3_26_10.5_8906_8906_8906,0.355271,1456.953155
v6_2019_3_26_11.58_8906_8906_8906,0.346235,3160.110350
v7_2019_3_22_11.08_8909_8909_8909,0.392486,603.048770
v7_2019_3_26_10.25_8905_8905_8905,1.000000,13294.301346
v6_2019_3_26_10.83_8905_8905_8905,0.916100,10724.461338
v7_2019_3_22_9.17_8906_8906_8906,1.000000,9358.620856
v6_2019_3_26_9.33_8906_8906_8906,1.000000,11003.533255
v7_2019_3_26_11.25_8906_8906_8906,0.480234,3450.125032
v7_2019_3_22_11.83_8905_8905_8905,1.000000,14513.975545
v6_2019_3_26_10.08_8909_8909_8909,0.441585,693.599591
v7_2019_3_26_9.67_8909_8909_8909,0.341242,347.040592
v7_2019_3_22_10.5_8905_8905_8905,1.000000,36455.655343
v6_2019_3_26_11.83_8906_8906_8906,0.328172,2858.920050
v7_2019_3_22_10.58_8906_8906_8906,1.000000,10854.170206
v7_2019_3_26_11.0_8906_8906_8906,0.493230,3485.579612
v7_2019_3_22_11.42_8906_8906_8906,0.877511,8201.588491
v6_2019_3_26_11.75_8906_8906_8906,0.345253,3145.680084
v7_2019_3_26_9.92_8905_8905_8905,1.000000,29270.822923
v7_2019_3_22_11.58_8905_8905_8905,1.000000,15244.017787
v6_2019_3_26_9.92_8909_8909_8909,0.423132,616.362746
v7_2019_3_22_9.92_8909_8909_8909,0.468361,766.207330
v7_2019_3_22_10.42_8905_8905_8905,1.000000,35251.478088
v6_2019_3_26_10.75_8905_8905_8905,0.893617,10347.593286
v7_2019_3_26_10.75_8909_8909_8909,0.238688,268.268474
v7_2019_3_22_9.5_8906_8906_8906,0.966737,8829.254581
v6_2019_3_26_10.25_8909_8909_8909,0.295161,318.333981
v7_2019_3_26_11.42_8905_8905_8905,0.711965,9377.558219
v7_2019_3_22_9.33_8909_8909_8909,0.507751,862.682194
v6_2019_3_26_9.67_8905_8905_8905,1.000000,16792.458447
v7_2019_3_26_9.5_8909_8909_8909,0.409016,475.520007
v7_2019_3_22_10.92_8905_8905_8905,1.000000,30563.215753
v6_2019_3_26_9.25_8905_8905_8905,1.000000,29626.419092
v7_2019_3_26_10.58_8905_8905_8905,0.672893,6700.221578
v7_2019_3_22_9.25_8909_8909_8909,0.514444,881.351763
v6_2019_3_26_10.67_8909_8909_8909,0.229506,254.639368
v7_2019_3_26_9.17_8909_8909_8909,0.486843,762.087893
v7_2019_3_22_11.92_8906_8906_8906,0.404114,4155.468044
v6_2019_3_26_9.75_8909_8909_8909,0.403885,505.316461
v7_2019_3_26_10.42_8906_8906_8906,0.373816,1663.350597
v7_2019_3_22_11.5_8909_8909_8909,0.183487,418.134813
v6_2019_3_26_10.92_8905_8905_8905,0.966073,11490.296280
v7_2019_3_22_11.25_8906_8906_8906,0.944799,9352.119071
v7_2019_3_22_10.67_8909_8909_8909,0.442126,751.902210
v7_2019_3_22_10.83_8905_8905_8905,1.000000,27712.244371
v6_2019_3_26_11.5_8905_8905_8905,0.783936,10604.642501
v7_2019_3_22_9.75_8905_8905_8905,1.000000,25206.138894
v6_2019_3_26_11.92_8906_8906_8906,0.312061,2585.283576
v7_2019_3_26_11.58_8906_8906_8906,0.343171,3105.301019
v7_2019_3_22_9.83_8905_8905_8905,1.000000,34219.112540
v6_2019_3_26_9.08_8905_8905_8905,1.000000,36740.837009
v7_2019_3_26_10.83_8905_8905_8905,0.913523,10632.329640
v7_2019_3_22_10.0_8909_8909_8909,0.432394,602.613072
v6_2019_3_26_9.5_8909_8909_8909,0.404141,532.156001
v7_2019_3_26_11.83_8906_8906_8906,0.326701,2830.842673
v7_2019_3_22_10.17_8905_8905_8905,1.000000,33261.153385
v6_2019_3_26_11.33_8909_8909_8909,0.167547,290.508777
v7_2019_3_22_9.08_8909_8909_8909,0.486800,722.020087
v7_2019_3_26_10.08_8909_8909_8909,0.440202,733.069079
v6_2019_3_26_10.0_8905_8905_8905,1.000000,54749.091507
v7_2019_3_22_11.33_8909_8909_8909,0.400672,692.726045
v7_2019_3_26_9.33_8906_8906_8906,1.000000,10279.776424
v6_2019_3_26_9.83_8909_8909_8909,0.297658,312.238729
v7_2019_3_22_9.58_8905_8905_8905,1.000000,28721.078066
v7_2019_3_26_9.92_8909_8909_8909,0.421835,635.200764
v6_2019_3_26_11.17_8906_8906_8906,0.458449,3213.846053
v7_2019_3_22_9.42_8906_8906_8906,1.000000,9930.723643
v7_2019_3_26_11.75_8906_8906_8906,0.341984,3089.865511
v6_2019_3_26_9.58_8909_8909_8909,0.320938,316.166606
v7_2019_3_22_11.5_8905_8905_8905,1.000000,15287.302107
v7_2019_3_26_10.75_8905_8905_8905,0.890748,10172.176824
v6_2019_3_26_10.17_8905_8905_8905,1.000000,54004.498800
v7_2019_3_22_11.67_8906_8906_8906,0.420277,4433.102981
v7_2019_3_26_10.25_8909_8909_8909,0.296889,317.659356
v6_2019_3_26_10.92_8909_8909_8909,0.251618,285.188959
v7_2019_3_22_10.67_8905_8905_8905,1.000000,36370.976201
v7_2019_3_21_10.67_8905_8905_8905,1.000000,36051.143331
v7_2019_3_26_9.67_8905_8905_8905,1.000000,16442.292429
v7_2019_3_22_9.75_8909_8909_8909,0.410657,563.726132
v7_2019_3_21_10.5_8906_8906_8906,1.000000,10904.256314
v7_2019_3_26_10.0_8906_8906_8906,1.000000,15558.240093
v7_2019_3_22_10.92_8909_8909_8909,0.413618,700.228750
v7_2019_3_21_10.92_8909_8909_8909,0.419550,809.929590
v7_2019_3_26_10.33_8909_8909_8909,0.150980,178.323689
v6_2019_3_28_10.5_8905_8905_8905,1.000000,36415.060093
v7_2019_3_21_11.17_8906_8906_8906,0.958634,9411.468185
v7_2019_3_26_9.08_8906_8906_8906,1.000000,10701.452852
v6_2019_3_28_10.17_8909_8909_8909,0.438460,789.997341
v7_2019_3_21_9.67_8905_8905_8905,1.000000,35623.028915
v7_2019_3_26_11.17_8905_8905_8905,0.896008,10505.292854
v6_2019_3_28_11.0_8905_8905_8905,1.000000,34181.727234
v7_2019_3_21_10.17_8905_8905_8905,1.000000,35303.670443
v7_2019_3_26_9.42_8909_8909_8909,0.496666,790.409709
v6_2019_3_28_10.33_8906_8906_8906,1.000000,10621.487594
v7_2019_3_21_9.92_8909_8909_8909,0.465547,732.508483
v7_2019_3_26_10.17_8906_8906_8906,1.000000,15818.398196
v6_2019_3_28_9.92_8906_8906_8906,1.000000,10862.018881
v7_2019_3_21_11.33_8909_8909_8909,0.399122,665.936940
v7_2019_3_26_11.67_8909_8909_8909,0.172542,314.086263
v6_2019_3_28_11.33_8905_8905_8905,1.000000,14760.916873
v7_2019_3_21_10.92_8905_8905_8905,1.000000,34405.075476
v7_2019_3_26_9.25_8906_8906_8906,0.986545,9146.506673
v6_2019_3_28_9.75_8906_8906_8906,1.000000,10683.516645
v7_2019_3_21_11.92_8906_8906_8906,0.406986,4213.846310
v7_2019_3_26_11.5_8906_8906_8906,0.344634,3128.641449
v6_2019_3_28_10.08_8905_8905_8905,1.000000,37461.183687
v7_2019_3_21_9.33_8906_8906_8906,1.000000,10556.619866
v6_2019_3_28_11.08_8906_8906_8906,0.993857,10118.784257
v7_2019_3_26_10.92_8906_8906_8906,0.486405,3354.938190
v7_2019_3_21_9.17_8909_8909_8909,0.495360,713.043946
v6_2019_3_28_10.83_8909_8909_8909,0.369703,545.227771
v7_2019_3_26_11.92_8905_8905_8905,0.660512,8511.553716
v7_2019_3_21_10.67_8909_8909_8909,0.436609,832.346935
v6_2019_3_28_11.42_8909_8909_8909,0.186331,464.656158
v7_2019_3_26_11.17_8909_8909_8909,0.222662,241.532656
v7_2019_3_21_10.25_8909_8909_8909,0.445730,680.387065
v6_2019_3_28_10.58_8909_8909_8909,0.429543,769.850774
v7_2019_3_26_9.58_8906_8906_8906,0.596537,4254.096372
v7_2019_3_21_9.58_8909_8909_8909,0.477135,731.912543
v6_2019_3_28_11.25_8906_8906_8906,0.431135,4625.717053
v7_2019_3_26_9.42_8905_8905_8905,1.000000,41300.246078
v7_2019_3_21_11.75_8906_8906_8906,0.417771,4389.341771
v6_2019_3_28_9.42_8905_8905_8905,1.000000,35019.257739
v7_2019_3_26_9.83_8906_8906_8906,0.549666,3835.462905
v7_2019_3_21_10.0_8905_8905_8905,1.000000,36117.736429
v6_2019_3_28_9.58_8906_8906_8906,1.000000,10557.090769
v7_2019_3_26_11.33_8906_8906_8906,0.339062,3031.661462
v7_2019_3_21_9.5_8906_8906_8906,1.000000,10386.872308
v6_2019_3_28_10.25_8905_8905_8905,1.000000,36111.137764
v7_2019_3_21_9.83_8909_8909_8909,0.464576,732.409585
v7_2019_3_26_10.33_8905_8905_8905,0.741850,7633.181101
v6_2019_3_28_10.75_8909_8909_8909,0.341876,561.213353
v7_2019_3_21_10.75_8905_8905_8905,1.000000,35314.863850
v7_2019_3_26_11.92_8909_8909_8909,0.143856,232.685225
v6_2019_3_28_9.5_8905_8905_8905,1.000000,35592.215378
v7_2019_3_21_9.08_8905_8905_8905,1.000000,36218.737316
v7_2019_3_26_9.75_8906_8906_8906,0.820996,7062.859618
v6_2019_3_28_9.83_8906_8906_8906,1.000000,11412.032062
v7_2019_3_21_10.83_8905_8905_8905,1.000000,35155.377303
v7_2019_3_26_11.67_8905_8905_8905,0.747903,9993.707758
v6_2019_3_28_10.42_8906_8906_8906,1.000000,10530.224006
v7_2019_3_21_11.5_8905_8905_8905,1.000000,15398.018196
v7_2019_3_21_11.33_8905_8905_8905,1.000000,28543.094987
v6_2019_3_28_11.42_8905_8905_8905,1.000000,15120.127919
v7_2019_3_21_10.08_8909_8909_8909,0.456502,674.477274
v7_2019_3_21_10.33_8906_8906_8906,1.000000,10687.014239
v6_2019_3_28_10.58_8905_8905_8905,1.000000,35285.530558
v7_2019_3_21_9.75_8909_8909_8909,0.468065,799.507762
v6_2019_3_28_9.25_8906_8906_8906,1.000000,10295.905503
v7_2019_3_21_9.67_8909_8909_8909,0.466427,731.959225
v7_2019_3_21_11.83_8906_8906_8906,0.411082,4283.517099
v6_2019_3_28_10.08_8909_8909_8909,0.449984,778.925199
v7_2019_3_21_10.17_8909_8909_8909,0.449749,735.336636
v7_2019_3_21_10.58_8905_8905_8905,1.000000,35567.444780
v6_2019_3_28_10.83_8905_8905_8905,1.000000,24165.675402
v7_2019_3_26_10.67_8906_8906_8906,0.440231,2707.018940
v7_2019_3_21_11.42_8905_8905_8905,1.000000,30297.684704
v6_2019_3_28_10.75_8905_8905_8905,1.000000,21511.332365
v7_2019_3_26_10.25_8906_8906_8906,0.546962,3943.617897
v7_2019_3_21_9.25_8905_8905_8905,1.000000,35427.636703
v6_2019_3_28_9.5_8909_8909_8909,0.455321,709.847500
v7_2019_3_26_11.0_8905_8905_8905,0.981932,11693.539608
v7_2019_3_21_11.58_8906_8906_8906,0.423625,4492.565613
v6_2019_3_28_9.08_8906_8906_8906,1.000000,9668.669461
v7_2019_3_26_11.25_8905_8905_8905,0.958958,11479.811019
v7_2019_3_21_10.42_8906_8906_8906,1.000000,10779.834172
v6_2019_3_28_10.0_8906_8906_8906,1.000000,10624.763886
v7_2019_3_21_11.0_8906_8906_8906,1.000000,10027.605797
v7_2019_3_21_10.0_8909_8909_8909,0.453534,747.704839
v6_2019_3_28_9.42_8909_8909_8909,0.461973,767.735910
v7_2019_3_26_11.75_8909_8909_8909,0.163801,276.776259
v7_2019_3_21_9.83_8905_8905_8905,1.000000,36536.496135
v6_2019_3_28_10.25_8909_8909_8909,0.438388,811.696027
v7_2019_3_21_10.75_8909_8909_8909,0.432472,706.092376
v7_2019_3_21_11.67_8906_8906_8906,0.418628,4405.418472
v6_2019_3_28_10.33_8909_8909_8909,0.436162,766.175089
v7_2019_3_21_9.08_8909_8909_8909,0.495593,686.436994
v7_2019_3_26_9.92_8906_8906_8906,0.906463,8229.459459
v6_2019_3_28_9.92_8909_8909_8909,0.459791,750.229643
v7_2019_3_21_10.25_8905_8905_8905,1.000000,35097.010104
v7_2019_3_21_9.17_8905_8905_8905,1.000000,37358.634709
v6_2019_3_28_9.67_8905_8905_8905,1.000000,37502.999379
v7_2019_3_21_9.58_8905_8905_8905,1.000000,37618.352581
v7_2019_3_26_11.08_8905_8905_8905,0.971976,11613.609083
v6_2019_3_28_10.17_8906_8906_8906,1.000000,10659.919382
v7_2019_3_21_9.42_8906_8906_8906,1.000000,10588.950765
v7_2019_3_26_10.08_8906_8906_8906,1.000000,9899.563996
v6_2019_3_28_11.17_8905_8905_8905,1.000000,33506.916992
v7_2019_3_26_9.33_8909_8909_8909,0.474020,709.085406
v6_2019_3_28_9.17_8909_8909_8909,0.467379,705.255193
v6_2019_3_28_9.33_8906_8906_8906,1.000000,10359.945642
v7_2019_3_26_11.83_8909_8909_8909,0.164337,278.941070
v6_2019_3_28_10.92_8906_8906_8906,0.964905,9618.494862
v7_2019_3_22_9.25_8905_8905_8905,1.000000,47721.667955
v6_2019_3_28_11.0_8906_8906_8906,0.992846,10099.765035
v7_2019_3_22_11.33_8905_8905_8905,1.000000,32173.865129
v7_2019_3_22_9.58_8909_8909_8909,0.443014,584.787072
v6_2019_3_28_9.67_8909_8909_8909,0.462046,829.092423
v7_2019_3_22_10.33_8906_8906_8906,0.860614,7811.970948
v6_2019_3_28_11.17_8909_8909_8909,0.408571,760.506731
v6_2019_3_28_10.33_8905_8905_8905,1.000000,35761.464727
v7_2019_3_22_9.83_8909_8909_8909,0.455687,662.195314
v6_2019_3_28_9.92_8905_8905_8905,1.000000,36898.215896
v7_2019_3_22_10.5_8906_8906_8906,1.000000,10811.136281
v7_2019_3_22_11.83_8906_8906_8906,0.413106,4314.579847
v7_2019_3_22_9.17_8905_8905_8905,1.000000,31755.915786
v7_2019_3_22_10.0_8905_8905_8905,1.000000,30501.979287
v6_2019_3_29_9.42_8906_8906_8906,1.000000,11088.951958
v8_2019_3_29_10.0_8906_8906_8906,1.000000,14552.589121
v6_2019_3_29_9.92_8905_8905_8905,1.000000,48911.509986
v6_2019_3_29_10.83_8905_8905_8905,1.000000,40297.634165
v8_2019_3_29_10.67_8906_8906_8906,1.000000,11613.089325
v6_2019_3_29_11.08_8909_8909_8909,0.380784,739.377667
v6_2019_3_29_9.92_8906_8906_8906,1.000000,14405.556056
v8_2019_3_29_11.67_8905_8905_8905,0.970714,13816.881490
v6_2019_3_29_10.83_8906_8906_8906,1.000000,11915.776996
v6_2019_3_29_11.83_8906_8906_8906,0.413090,4323.804317
v8_2019_3_29_9.08_8906_8906_8906,1.000000,10539.078135
v6_2019_3_29_11.83_8905_8905_8905,1.000000,14520.687940
v6_2019_3_29_11.42_8905_8905_8905,1.000000,15576.929560
v8_2019_3_29_11.5_8906_8906_8906,0.420682,4449.540344
v6_2019_3_29_11.42_8906_8906_8906,0.432488,4648.049114
v6_2019_3_29_10.58_8905_8905_8905,1.000000,42175.354760
v8_2019_3_29_11.17_8909_8909_8909,0.414970,816.119964
v6_2019_3_29_10.58_8906_8906_8906,1.000000,12427.674306
v6_2019_3_29_11.0_8905_8905_8905,1.000000,36637.898830
v8_2019_3_29_10.33_8905_8905_8905,1.000000,34741.318389
v6_2019_3_29_9.67_8909_8909_8909,0.423270,564.150977
v6_2019_3_29_10.42_8906_8906_8906,1.000000,12127.571532
v8_2019_3_29_9.25_8906_8906_8906,1.000000,10812.991003
v6_2019_3_29_10.42_8905_8905_8905,1.000000,40932.614739
v6_2019_3_29_11.58_8906_8906_8906,0.419910,4439.198840
v6_2019_3_29_11.0_8906_8906_8906,1.000000,10854.905616
v8_2019_3_29_11.33_8906_8906_8906,0.428314,4576.697329
v6_2019_3_29_9.5_8909_8909_8909,0.473504,833.820670
v6_2019_3_29_11.58_8905_8905_8905,1.000000,14866.513297
v8_2019_3_29_11.83_8909_8909_8909,0.185484,451.643187
v6_2019_3_29_10.25_8909_8909_8909,0.470393,922.593478
v6_2019_3_29_11.75_8909_8909_8909,0.187343,481.630135
v8_2019_3_29_11.0_8909_8909_8909,0.417799,858.267937
v6_2019_3_29_10.5_8905_8905_8905,1.000000,40993.817220
v6_2019_3_29_9.33_8906_8906_8906,1.000000,11573.871971
v8_2019_3_29_9.5_8906_8906_8906,1.000000,11432.398248
v6_2019_3_29_9.17_8906_8906_8906,1.000000,11814.768128
v6_2019_3_29_10.25_8906_8906_8906,1.000000,13309.352919
v8_2019_3_29_11.08_8905_8905_8905,1.000000,27916.043579
v6_2019_3_29_11.75_8906_8906_8906,0.414893,4355.934013
v6_2019_3_29_9.17_8909_8909_8909,0.488675,800.256128
v8_2019_3_29_9.67_8906_8906_8906,0.886294,7824.869185
v6_2019_3_29_9.33_8909_8909_8909,0.479646,823.962921
v6_2019_3_29_11.25_8905_8905_8905,1.000000,15806.740274
v8_2019_3_29_11.58_8909_8909_8909,0.191293,542.761502
v6_2019_3_29_10.75_8905_8905_8905,1.000000,34121.303792
v6_2019_3_29_9.67_8905_8905_8905,1.000000,26609.764049
v6_2019_3_29_11.42_8909_8909_8909,0.183598,423.328891
v8_2019_3_29_10.42_8909_8909_8909,0.451129,905.232147
v6_2019_3_29_9.5_8906_8906_8906,1.000000,11699.596608
v6_2019_3_29_10.58_8909_8909_8909,0.452034,856.970800
v8_2019_3_29_11.25_8905_8905_8905,1.000000,15416.291675
v6_2019_3_29_10.42_8909_8909_8909,0.454739,799.222265
v8_2019_3_29_10.25_8906_8906_8906,1.000000,13342.885370
v6_2019_3_29_11.0_8909_8909_8909,0.419842,801.710620
v6_2019_3_29_11.58_8909_8909_8909,0.190242,529.397764
v8_2019_3_29_9.33_8905_8905_8905,1.000000,39204.063543
v6_2019_3_29_9.67_8906_8906_8906,0.882835,7878.168205
v6_2019_3_29_9.92_8909_8909_8909,0.487842,966.663387
v8_2019_3_29_10.5_8909_8909_8909,0.454543,894.896081
v6_2019_3_29_9.5_8905_8905_8905,1.000000,39561.855837
v6_2019_3_29_11.08_8905_8905_8905,1.000000,28127.042394
v6_2019_3_29_10.83_8909_8909_8909,0.438705,851.742614
v8_2019_3_29_11.75_8909_8909_8909,0.183855,426.011243
v6_2019_3_29_11.83_8909_8909_8909,0.188867,507.402933
v6_2019_3_29_11.08_8906_8906_8906,0.877825,8373.753761
v8_2019_3_29_11.58_8905_8905_8905,1.000000,14369.151633
v6_2019_3_29_11.33_8906_8906_8906,0.433806,4673.274410
v6_2019_3_29_9.33_8905_8905_8905,1.000000,39185.861219
v7_2019_3_29_9.5_8909_8909_8909,0.469124,827.623197
v6_2019_3_29_11.5_8905_8905_8905,1.000000,15471.456479
v6_2019_3_29_10.75_8909_8909_8909,0.417919,703.331929
v7_2019_3_29_10.83_8905_8905_8905,1.000000,40260.383706
v6_2019_3_29_9.75_8909_8909_8909,0.472376,807.452992
v6_2019_3_29_10.25_8905_8905_8905,1.000000,45034.682760
v7_2019_3_29_9.92_8906_8906_8906,1.000000,14508.893601
v6_2019_3_29_10.33_8905_8905_8905,1.000000,36368.168338
v6_2019_3_29_10.5_8909_8909_8909,0.454425,846.340253
v7_2019_3_29_11.83_8906_8906_8906,0.411185,4291.361264
v6_2019_3_29_9.25_8905_8905_8905,1.000000,36411.126193
v6_2019_3_29_11.25_8906_8906_8906,0.437081,4728.601671
v7_2019_3_29_11.42_8905_8905_8905,1.000000,15400.068193
v6_2019_3_29_11.17_8909_8909_8909,0.412822,761.436722
v6_2019_3_28_11.75_8909_8909_8909,0.183288,419.674866
v7_2019_3_29_10.58_8905_8905_8905,1.000000,40839.337822
v6_2019_3_29_9.58_8909_8909_8909,0.469599,776.615238
v6_2019_3_28_11.83_8909_8909_8909,0.187262,482.086863
v7_2019_3_29_11.0_8905_8905_8905,1.000000,36457.909359
v6_2019_3_29_11.67_8905_8905_8905,0.997267,14270.934151
v6_2019_3_28_11.58_8909_8909_8909,0.182376,401.709236
v7_2019_3_29_10.42_8906_8906_8906,1.000000,12289.431809
v6_2019_3_29_10.67_8906_8906_8906,1.000000,11794.383664
v6_2019_3_28_11.75_8905_8905_8905,1.000000,14561.105324
v7_2019_3_29_11.58_8906_8906_8906,0.417521,4395.538948
v6_2019_3_29_9.83_8909_8909_8909,0.491041,984.220550
v6_2019_3_28_11.58_8905_8905_8905,1.000000,15060.678264
v7_2019_3_29_9.17_8906_8906_8906,1.000000,12098.989411
v6_2019_3_29_10.0_8905_8905_8905,1.000000,49463.264443
v6_2019_3_28_11.83_8905_8905_8905,1.000000,14376.629801
v7_2019_3_29_10.5_8905_8905_8905,1.000000,41224.642071
v6_2019_3_29_9.08_8905_8905_8905,1.000000,35947.597006
v6_2019_3_28_11.92_8906_8906_8906,0.406157,4200.661637
v7_2019_3_29_10.25_8909_8909_8909,0.476826,860.339655
v6_2019_3_29_11.92_8909_8909_8909,0.183034,415.368420
v6_2019_3_28_11.58_8906_8906_8906,0.422664,4478.460718
v7_2019_3_29_9.33_8909_8909_8909,0.480480,840.546228
v6_2019_3_29_9.25_8909_8909_8909,0.470186,787.116658
v6_2019_3_28_11.83_8906_8906_8906,0.409064,4252.630748
v7_2019_3_29_11.75_8906_8906_8906,0.408613,4243.692557
v6_2019_3_29_11.17_8905_8905_8905,1.000000,32799.770423
v6_2019_3_28_11.5_8906_8906_8906,0.418505,4410.311786
v7_2019_3_29_10.75_8905_8905_8905,1.000000,33655.681956
v6_2019_3_29_10.17_8906_8906_8906,1.000000,10039.577310
v6_2019_3_28_11.75_8906_8906_8906,0.415943,4366.291086
v7_2019_3_29_9.67_8906_8906_8906,0.889019,7880.271824
v6_2019_3_29_11.5_8909_8909_8909,0.188908,505.413375
v6_2019_3_28_11.92_8905_8905_8905,0.982437,14020.717038
v7_2019_3_29_11.42_8909_8909_8909,0.183997,428.913425
v6_2019_3_29_9.75_8905_8905_8905,1.000000,41008.048201
v6_2019_3_28_11.92_8909_8909_8909,0.187218,478.937688
v7_2019_3_29_10.58_8909_8909_8909,0.457420,803.777476
v6_2019_3_29_10.33_8909_8909_8909,0.437841,820.333331
v6_2019_3_29_11.67_8906_8906_8906,0.409152,4252.968434
v7_2019_3_29_11.0_8909_8909_8909,0.419534,804.785588
v6_2019_3_29_10.92_8906_8906_8906,1.000000,11075.152621
v7_2019_3_29_11.08_8906_8906_8906,0.879970,8382.633861
v6_2019_3_29_9.42_8909_8909_8909,0.473438,808.886654
v6_2019_3_29_9.83_8905_8905_8905,1.000000,50285.476309
v6_2019_3_29_10.67_8905_8905_8905,1.000000,39796.206539
v7_2019_3_29_10.83_8909_8909_8909,0.443458,833.358320
v6_2019_3_29_10.0_8909_8909_8909,0.481558,951.995453
v6_2019_3_29_10.0_8906_8906_8906,1.000000,14572.494928
v7_2019_3_29_9.33_8905_8905_8905,1.000000,39349.803164
v6_2019_3_29_9.08_8909_8909_8909,0.477490,717.644775
v6_2019_3_29_10.92_8909_8909_8909,0.422363,773.615971
v7_2019_3_29_10.75_8909_8909_8909,0.418857,727.627705
v6_2019_3_29_11.92_8905_8905_8905,0.968165,13783.645172
v6_2019_3_29_9.08_8906_8906_8906,1.000000,10620.337254
v6_2019_3_29_9.58_8905_8905_8905,1.000000,38597.263976
v7_2019_3_29_10.5_8909_8909_8909,0.454438,899.072153
v6_2019_3_29_11.5_8906_8906_8906,0.427284,4562.890476
v6_2019_3_29_11.67_8909_8909_8909,0.182039,398.585592
v7_2019_3_29_10.25_8905_8905_8905,1.000000,45387.180497
v6_2019_3_29_11.33_8905_8905_8905,1.000000,15795.998651
v8_2019_3_29_10.42_8905_8905_8905,1.000000,41471.456075
v7_2019_3_29_11.25_8906_8906_8906,0.434454,4682.287899
v6_2019_3_29_10.33_8906_8906_8906,1.000000,10737.020636
v8_2019_3_29_9.92_8906_8906_8906,1.000000,14514.359655
v7_2019_3_29_9.75_8909_8909_8909,0.473761,781.153394
v6_2019_3_29_9.25_8906_8906_8906,1.000000,10728.749138
v8_2019_3_29_10.58_8906_8906_8906,1.000000,12024.127687
v7_2019_3_29_11.33_8906_8906_8906,0.431681,4635.893016
v6_2019_3_29_10.17_8909_8909_8909,0.433946,729.760706
